Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Collection
amazing-ice-sunglasses-collection11,Amazing Ice Sunglasses Collection11,,Shopify,Books,,TRUE,Size,xs,Color,red,Element,water,2be7a2d1-7b7e-4524-b79a-a8a9bff0a78a,2707.0,,0,deny,manual,7.01,155.51,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_b7572be9-ab46-453b-8d7d-27f5699bf4f8.jpg?v=1614297341,1,,FALSE,,,,,,,,,,,,,,,,,kg,,15.47,active,collection11
amazing-ice-sunglasses-collection11,,,,,,,,xs,,blue,,water,0bbdffd3-4609-4814-8ef9-94604051625b,1740.0,,0,deny,manual,7.49,117.88,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,96.27,,collection11
amazing-ice-sunglasses-collection11,,,,,,,,s,,red,,water,d053bc69-fef4-4b11-b2c6-15f2f0204e94,2915.0,,0,deny,manual,252.50,308.96,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,214.64,,collection11
amazing-ice-sunglasses-collection11,,,,,,,,s,,blue,,water,55bee552-9613-4741-8c1e-13d938863778,557.0,,0,deny,manual,16.35,107.75,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,28.72,,collection11
amazing-ice-sunglasses-collection11,,,,,,,,m,,red,,water,f1944f87-2d2a-429e-823b-1ad615eb31dc,2594.0,,0,deny,manual,284.70,345.08,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,206.20,,collection11
amazing-ice-sunglasses-collection11,,,,,,,,m,,blue,,water,b23d0466-6db5-4666-b818-a2730f305ac7,4349.0,,0,deny,manual,629.19,962.07,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,450.59,,collection11
amazing-ice-sunglasses-collection11,,,,,,,,l,,red,,water,5fdcdb77-f55c-4114-8ac5-e90083b89b67,1301.0,,0,deny,manual,1.82,99.30,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,29.27,,collection11
amazing-ice-sunglasses-collection11,,,,,,,,l,,blue,,water,f65f48b4-c06d-4e04-b744-14deaaf8d6eb,1571.0,,0,deny,manual,10.22,393.05,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,331.73,,collection11
amazing-ice-sunglasses-collection11,,,,,,,,xl,,red,,water,6d08b128-2421-49ed-a93f-2f00b788ae7d,469.0,,0,deny,manual,34.25,123.05,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,109.94,,collection11
amazing-ice-sunglasses-collection11,,,,,,,,xl,,blue,,water,40e3d31a-90e5-4e98-af33-05f86cc6ca80,3824.0,,0,deny,manual,198.95,629.45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,623.84,,collection11
amazing-ice-sunglasses-collection10,Amazing Ice Sunglasses Collection10,,Shopify,Books,,TRUE,Size,xs,Color,red,Element,water,017bf5bd-6d27-44b7-af9a-f0396e60941d,4114.0,,0,deny,manual,294.18,860.26,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_f3c1d20e-0a98-49a3-8195-76dbfbc364dd.jpg?v=1614297339,1,,FALSE,,,,,,,,,,,,,,,,,kg,,331.74,active,collection10
amazing-ice-sunglasses-collection10,,,,,,,,xs,,blue,,water,9ed8e2e5-5a97-48e0-b60a-17c721eb110c,4355.0,,0,deny,manual,5.23,6.91,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,2.51,,collection10
amazing-ice-sunglasses-collection10,,,,,,,,s,,red,,water,a891536f-9d6e-47d9-b8e8-ba2c66b7d73d,1396.0,,0,deny,manual,355.60,444.41,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,235.89,,collection10
amazing-ice-sunglasses-collection10,,,,,,,,s,,blue,,water,f03434d6-39af-4681-bf8c-d216d5c1ef21,1833.0,,0,deny,manual,52.89,611.01,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,467.25,,collection10
amazing-ice-sunglasses-collection10,,,,,,,,m,,red,,water,8d2ed857-82e7-4a3e-ae64-8b8408242c50,2907.0,,0,deny,manual,90.17,804.11,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,738.05,,collection10
amazing-ice-sunglasses-collection10,,,,,,,,m,,blue,,water,dc3e1558-638a-4694-a3a2-7094a4eb2a60,4478.0,,0,deny,manual,229.85,934.49,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,575.02,,collection10
amazing-ice-sunglasses-collection10,,,,,,,,l,,red,,water,14604abb-4a3e-49b5-86e9-491fb2ac3c60,4966.0,,0,deny,manual,656.92,837.29,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,49.69,,collection10
amazing-ice-sunglasses-collection10,,,,,,,,l,,blue,,water,65d2078e-96a8-47fa-b531-77e819abd09f,58.0,,0,deny,manual,130.73,787.89,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,241.17,,collection10
amazing-ice-sunglasses-collection10,,,,,,,,xl,,red,,water,2a42c318-0d89-415e-a479-7d16e401d0ad,4021.0,,0,deny,manual,459.01,923.57,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,108.36,,collection10
amazing-ice-sunglasses-collection10,,,,,,,,xl,,blue,,water,60184089-4148-470e-adb8-4faaeeeb2a9c,3096.0,,0,deny,manual,143.45,547.07,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,284.28,,collection10
amazing-ice-sunglasses-collection9,Amazing Ice Sunglasses Collection9,,Shopify,Books,,TRUE,Size,xs,Color,red,Element,water,ce02e690-fdab-43e6-b721-7163223584fc,3557.0,,0,deny,manual,427.60,711.25,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_00d497ae-2650-456d-a580-0817f1acadf1.jpg?v=1614297338,1,,FALSE,,,,,,,,,,,,,,,,,kg,,602.93,active,collection9
amazing-ice-sunglasses-collection9,,,,,,,,xs,,blue,,water,a3db033f-e364-485a-b888-0d70e299f55f,2303.0,,0,deny,manual,107.36,155.36,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,2.83,,collection9
amazing-ice-sunglasses-collection9,,,,,,,,s,,red,,water,5d22dc13-9227-4022-87d6-ce2c2f5ba2db,3331.0,,0,deny,manual,488.58,572.21,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,32.04,,collection9
amazing-ice-sunglasses-collection9,,,,,,,,s,,blue,,water,e978a05e-765e-4bae-aef4-578978f8c872,1912.0,,0,deny,manual,32.08,189.27,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,9.93,,collection9
amazing-ice-sunglasses-collection9,,,,,,,,m,,red,,water,300f7464-311a-4ad1-a9fc-352f8d3cf2b1,3928.0,,0,deny,manual,288.19,317.87,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,42.20,,collection9
amazing-ice-sunglasses-collection9,,,,,,,,m,,blue,,water,b56c9711-b0ee-4400-85be-d2ba1c45fa19,1258.0,,0,deny,manual,220.98,499.14,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,470.16,,collection9
amazing-ice-sunglasses-collection9,,,,,,,,l,,red,,water,6a867f85-6a58-4616-9027-47dc40f608fe,11.0,,0,deny,manual,105.25,304.29,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,268.16,,collection9
amazing-ice-sunglasses-collection9,,,,,,,,l,,blue,,water,fe816f14-f732-4e9f-87aa-801e5dfda0f2,3197.0,,0,deny,manual,298.26,802.80,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,127.68,,collection9
amazing-ice-sunglasses-collection9,,,,,,,,xl,,red,,water,5495acf0-0630-42f5-a78b-ac0bb87ecc9a,1911.0,,0,deny,manual,18.84,113.38,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,2.77,,collection9
amazing-ice-sunglasses-collection9,,,,,,,,xl,,blue,,water,43439086-5a4c-4753-a5e8-0e0a0a72c31d,1329.0,,0,deny,manual,500.04,670.37,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,576.81,,collection9
amazing-ice-sunglasses-collection8,Amazing Ice Sunglasses Collection8,,Shopify,Books,,TRUE,Size,xs,Color,red,Element,water,887d239e-d8f1-43ea-abfa-cf9d1c808f49,1394.0,,0,deny,manual,380.46,816.76,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_db33f316-7807-4db5-8a6a-a606617960a2.jpg?v=1614297336,1,,FALSE,,,,,,,,,,,,,,,,,kg,,232.16,active,collection8
amazing-ice-sunglasses-collection8,,,,,,,,xs,,blue,,water,fc78e051-f24a-4f9d-9abc-3da25024a388,2044.0,,0,deny,manual,584.80,802.64,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,544.19,,collection8
amazing-ice-sunglasses-collection8,,,,,,,,s,,red,,water,595aa06d-59d6-41d2-908e-b9f52648d93c,3399.0,,0,deny,manual,100.04,348.37,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,116.17,,collection8
amazing-ice-sunglasses-collection8,,,,,,,,s,,blue,,water,8fcbce2c-44a6-440a-9402-faf0e92a5792,2529.0,,0,deny,manual,439.52,898.08,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,710.88,,collection8
amazing-ice-sunglasses-collection8,,,,,,,,m,,red,,water,9e7f49df-7d96-4444-a2a6-541c1ec84e46,265.0,,0,deny,manual,214.66,648.74,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,123.20,,collection8
amazing-ice-sunglasses-collection8,,,,,,,,m,,blue,,water,60325217-d148-48fe-bb3c-ac418cc11caa,2423.0,,0,deny,manual,436.46,988.93,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,797.88,,collection8
amazing-ice-sunglasses-collection8,,,,,,,,l,,red,,water,640370ab-fa18-4800-8bbb-8781d9a0d693,659.0,,0,deny,manual,365.10,505.33,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,422.89,,collection8
amazing-ice-sunglasses-collection8,,,,,,,,l,,blue,,water,864d060b-b430-42c5-83f3-70e318794bed,3130.0,,0,deny,manual,319.12,449.11,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,438.86,,collection8
amazing-ice-sunglasses-collection8,,,,,,,,xl,,red,,water,c03b216d-375f-41c3-96f3-ac37489ce199,1373.0,,0,deny,manual,493.83,953.91,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,144.61,,collection8
amazing-ice-sunglasses-collection8,,,,,,,,xl,,blue,,water,ab4bf69a-9a9b-4210-9ea0-728405eccbf1,4499.0,,0,deny,manual,9.61,301.08,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,131.63,,collection8
amazing-ice-sunglasses-collection7,Amazing Ice Sunglasses Collection7,,Shopify,Books,,TRUE,Size,xs,Color,red,Element,water,c41f5d19-594d-4591-a2e5-7d23215030b7,4202.0,,0,deny,manual,233.94,667.68,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_c44e8eeb-b33a-4374-a125-7877aa44438e.jpg?v=1614297334,1,,FALSE,,,,,,,,,,,,,,,,,kg,,506.24,active,collection7
amazing-ice-sunglasses-collection7,,,,,,,,xs,,blue,,water,0ed85350-bb16-48dd-808f-64cccfec676d,1831.0,,0,deny,manual,47.00,141.47,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,111.91,,collection7
amazing-ice-sunglasses-collection7,,,,,,,,s,,red,,water,7c3cd2be-b088-470c-8a01-3a22473898c9,3567.0,,0,deny,manual,476.65,721.50,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,712.57,,collection7
amazing-ice-sunglasses-collection7,,,,,,,,s,,blue,,water,7b86c489-38e1-4f3d-8c7c-73a5075bd506,434.0,,0,deny,manual,501.33,635.32,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,560.57,,collection7
amazing-ice-sunglasses-collection7,,,,,,,,m,,red,,water,c850d36c-da4f-4bd5-8579-a41873987deb,2615.0,,0,deny,manual,306.87,515.62,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,201.73,,collection7
amazing-ice-sunglasses-collection7,,,,,,,,m,,blue,,water,dab7b283-07f6-4db7-9396-b3c6b32e1eab,3179.0,,0,deny,manual,120.77,766.77,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,579.06,,collection7
amazing-ice-sunglasses-collection7,,,,,,,,l,,red,,water,1c467ed5-378d-42e4-a799-8162385da12e,507.0,,0,deny,manual,273.64,319.76,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,41.69,,collection7
amazing-ice-sunglasses-collection7,,,,,,,,l,,blue,,water,99274b25-ddef-4ff0-b624-d691a7e5430a,4540.0,,0,deny,manual,45.22,158.05,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,102.68,,collection7
amazing-ice-sunglasses-collection7,,,,,,,,xl,,red,,water,163d2ae7-b47e-4a29-acb4-72556a00b63c,3076.0,,0,deny,manual,163.23,852.52,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,312.32,,collection7
amazing-ice-sunglasses-collection7,,,,,,,,xl,,blue,,water,45dd6a9e-eb95-4127-b17a-17fc784ba6c5,2022.0,,0,deny,manual,348.85,855.29,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,451.16,,collection7
amazing-ice-sunglasses-collection6,Amazing Ice Sunglasses Collection6,,Shopify,Books,,TRUE,Size,xs,Color,red,Element,water,17da1ca8-fa3e-420b-9774-36d32ddf1633,4812.0,,0,deny,manual,16.13,370.74,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_e72d32b9-2c60-4f4c-a783-fdc700fa4cb0.jpg?v=1614297332,1,,FALSE,,,,,,,,,,,,,,,,,kg,,199.35,active,collection6
amazing-ice-sunglasses-collection6,,,,,,,,xs,,blue,,water,46677512-5045-483c-b3c1-98344c7c5f52,2913.0,,0,deny,manual,12.23,119.95,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,103.13,,collection6
amazing-ice-sunglasses-collection6,,,,,,,,s,,red,,water,8b2c6251-5362-4f48-912e-ae3e369c888c,27.0,,0,deny,manual,108.69,245.32,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,214.87,,collection6
amazing-ice-sunglasses-collection6,,,,,,,,s,,blue,,water,5112be69-b6d2-4fc5-9449-73f8cc553f73,4140.0,,0,deny,manual,143.69,901.68,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,762.32,,collection6
amazing-ice-sunglasses-collection6,,,,,,,,m,,red,,water,18c1f905-8b9b-4cb9-bc4b-264500501d76,4250.0,,0,deny,manual,427.77,548.15,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,239.07,,collection6
amazing-ice-sunglasses-collection6,,,,,,,,m,,blue,,water,d0ea4e78-f369-4d10-9b30-80875bb9bd68,3965.0,,0,deny,manual,65.85,300.61,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,256.35,,collection6
amazing-ice-sunglasses-collection6,,,,,,,,l,,red,,water,a58bde79-c4a5-420b-8978-070993ea1e52,1575.0,,0,deny,manual,93.92,656.07,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,44.61,,collection6
amazing-ice-sunglasses-collection6,,,,,,,,l,,blue,,water,15c23929-233b-4661-ab2d-dbd06bd01b1d,709.0,,0,deny,manual,270.63,729.55,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,2.69,,collection6
amazing-ice-sunglasses-collection6,,,,,,,,xl,,red,,water,5a53ffb6-dd7e-4dda-b4dc-b70ea3d7dc3f,1443.0,,0,deny,manual,69.73,520.79,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,285.92,,collection6
amazing-ice-sunglasses-collection6,,,,,,,,xl,,blue,,water,3973315a-75f5-4d8e-a9ed-1204e7cbb12d,563.0,,0,deny,manual,368.93,998.36,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,821.62,,collection6
amazing-ice-sunglasses-collection5,Amazing Ice Sunglasses Collection5,,Shopify,Books,,TRUE,Size,xs,Color,red,Element,water,4ff8bea2-c4d5-44a2-8ca5-6dc3059de5a3,2529.0,,0,deny,manual,527.78,848.42,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_71c474d7-5041-45cd-a633-4bb7900c28ac.jpg?v=1614297330,1,,FALSE,,,,,,,,,,,,,,,,,kg,,50.52,active,collection5
amazing-ice-sunglasses-collection5,,,,,,,,xs,,blue,,water,94e536f2-9c60-4e98-925f-ad99a73031ec,901.0,,0,deny,manual,131.16,867.78,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,289.62,,collection5
amazing-ice-sunglasses-collection5,,,,,,,,s,,red,,water,dfa32a8b-7f89-484f-b42b-95658f0d757e,600.0,,0,deny,manual,19.34,185.39,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,90.59,,collection5
amazing-ice-sunglasses-collection5,,,,,,,,s,,blue,,water,e0e39373-1514-466b-97ca-f0c6c00acded,67.0,,0,deny,manual,95.54,152.22,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,88.71,,collection5
amazing-ice-sunglasses-collection5,,,,,,,,m,,red,,water,94ff0253-0d1c-4fa4-aa97-54222c786c67,4804.0,,0,deny,manual,13.35,324.08,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,36.92,,collection5
amazing-ice-sunglasses-collection5,,,,,,,,m,,blue,,water,fdbf8e16-0ffa-4e57-9e45-15d817b83737,1698.0,,0,deny,manual,421.82,678.05,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,590.80,,collection5
amazing-ice-sunglasses-collection5,,,,,,,,l,,red,,water,46aa5641-41f4-40d7-8f9c-4067783b5fd0,3139.0,,0,deny,manual,244.10,473.29,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,359.06,,collection5
amazing-ice-sunglasses-collection5,,,,,,,,l,,blue,,water,696ff256-77c2-47a6-9fd5-e54aab11f38a,4605.0,,0,deny,manual,780.94,934.86,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,41.23,,collection5
amazing-ice-sunglasses-collection5,,,,,,,,xl,,red,,water,e6db6b8d-04b9-49ee-bea5-514cf6a1843a,2742.0,,0,deny,manual,432.26,851.86,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,337.26,,collection5
amazing-ice-sunglasses-collection5,,,,,,,,xl,,blue,,water,6bde6e31-4317-4d4d-9007-8baa824e170f,325.0,,0,deny,manual,647.02,677.61,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,610.86,,collection5
amazing-ice-sunglasses-collection4,Amazing Ice Sunglasses Collection4,,Shopify,Books,,TRUE,Size,xs,Color,red,Element,water,276326f4-b460-4f27-a610-f3f32bebe339,3888.0,,0,deny,manual,25.78,420.73,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_51b1775d-0d42-4143-ad2d-d1b683945938.jpg?v=1614297328,1,,FALSE,,,,,,,,,,,,,,,,,kg,,216.75,active,collection4
amazing-ice-sunglasses-collection4,,,,,,,,xs,,blue,,water,93e59dad-72b5-4ba3-b44e-190b32e421f8,4172.0,,0,deny,manual,88.19,992.07,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,291.15,,collection4
amazing-ice-sunglasses-collection4,,,,,,,,s,,red,,water,2fbabbf9-69e0-4bb6-8a44-867f81c5a5b2,387.0,,0,deny,manual,3.05,760.85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,33.93,,collection4
amazing-ice-sunglasses-collection4,,,,,,,,s,,blue,,water,02842428-9446-47c8-a5d1-ee72c5c71034,2404.0,,0,deny,manual,150.47,162.08,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,25.68,,collection4
amazing-ice-sunglasses-collection4,,,,,,,,m,,red,,water,5cd6f99a-13e0-4ae0-a1c4-94dd0c4e79d8,2940.0,,0,deny,manual,328.45,424.97,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,25.03,,collection4
amazing-ice-sunglasses-collection4,,,,,,,,m,,blue,,water,0fc40d81-f0c8-4830-8620-86eea2f00859,4467.0,,0,deny,manual,246.59,363.45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,235.06,,collection4
amazing-ice-sunglasses-collection4,,,,,,,,l,,red,,water,21a6f8a5-b875-465c-89a6-d198dc13669e,2218.0,,0,deny,manual,599.28,702.48,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,576.26,,collection4
amazing-ice-sunglasses-collection4,,,,,,,,l,,blue,,water,6546cd1c-d7ca-40f1-913a-69f8e317e7c7,4307.0,,0,deny,manual,160.78,474.56,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,341.19,,collection4
amazing-ice-sunglasses-collection4,,,,,,,,xl,,red,,water,c0b6f211-4da8-4b80-808c-8a996bc45e97,2078.0,,0,deny,manual,115.88,782.17,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,9.03,,collection4
amazing-ice-sunglasses-collection4,,,,,,,,xl,,blue,,water,97e66f48-a7ed-4544-9ebd-4cec4a9859d6,2320.0,,0,deny,manual,75.32,93.22,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,26.75,,collection4
amazing-ice-sunglasses-collection3,Amazing Ice Sunglasses Collection3,,Shopify,Books,,TRUE,Size,xs,Color,red,Element,water,c62c6904-db05-4e52-9d39-33789c06983b,19.0,,0,deny,manual,762.93,819.32,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_ab339fee-176b-4d4b-a578-8e9015f21a11.jpg?v=1614297326,1,,FALSE,,,,,,,,,,,,,,,,,kg,,515.97,active,collection3
amazing-ice-sunglasses-collection3,,,,,,,,xs,,blue,,water,b97791f7-7d02-4bff-ae90-4930d2563161,1506.0,,0,deny,manual,7.78,13.63,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,5.04,,collection3
amazing-ice-sunglasses-collection3,,,,,,,,s,,red,,water,31e55a85-f922-44e9-bbda-44c9f085bc9c,1523.0,,0,deny,manual,231.83,951.66,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,923.35,,collection3
amazing-ice-sunglasses-collection3,,,,,,,,s,,blue,,water,9cbe4134-5c73-4a52-a057-db5f91212320,4072.0,,0,deny,manual,93.06,105.96,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,43.26,,collection3
amazing-ice-sunglasses-collection3,,,,,,,,m,,red,,water,953c55b5-7069-4293-8de0-6f245adbc73c,2052.0,,0,deny,manual,560.44,639.17,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,412.27,,collection3
amazing-ice-sunglasses-collection3,,,,,,,,m,,blue,,water,70eaefba-9f2b-46e7-b32e-c43ca8455574,1518.0,,0,deny,manual,516.84,914.85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,308.55,,collection3
amazing-ice-sunglasses-collection3,,,,,,,,l,,red,,water,56827540-fa82-42c3-a641-7cdc5e718369,445.0,,0,deny,manual,513.28,896.40,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,322.38,,collection3
amazing-ice-sunglasses-collection3,,,,,,,,l,,blue,,water,d8ba02d1-2130-4a44-bbbf-eee9819670c6,3424.0,,0,deny,manual,88.80,493.27,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,172.94,,collection3
amazing-ice-sunglasses-collection3,,,,,,,,xl,,red,,water,a95d65d3-3736-4e72-a30b-e064cd719ef1,2330.0,,0,deny,manual,2.16,310.02,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,108.70,,collection3
amazing-ice-sunglasses-collection3,,,,,,,,xl,,blue,,water,e9833d26-0cc2-4818-9281-9867b14d9b88,2690.0,,0,deny,manual,761.28,907.45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,490.88,,collection3
amazing-ice-sunglasses-collection2,Amazing Ice Sunglasses Collection2,,Shopify,Books,,TRUE,Size,xs,Color,red,Element,water,d08f1136-9722-4d2c-a4c3-9bc8bb89a7c4,1834.0,,0,deny,manual,130.50,534.88,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_9349f4a6-b89c-4848-b661-eaa8a10a7eae.jpg?v=1614297324,1,,FALSE,,,,,,,,,,,,,,,,,kg,,410.95,active,collection2
amazing-ice-sunglasses-collection2,,,,,,,,xs,,blue,,water,e7b0df71-8d35-4cbf-87dc-e4fea7b83f6c,3727.0,,0,deny,manual,113.11,359.84,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,132.29,,collection2
amazing-ice-sunglasses-collection2,,,,,,,,s,,red,,water,6b371425-fab2-43f7-a0f2-c6376d3bfffa,4136.0,,0,deny,manual,11.10,37.26,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,12.86,,collection2
amazing-ice-sunglasses-collection2,,,,,,,,s,,blue,,water,4fdf7fad-385a-4668-ba86-d35365bf8463,1532.0,,0,deny,manual,76.46,105.16,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,8.42,,collection2
